source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
9yMK_8ep_D1K,IT-säkerhetstekniker,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,"riskanalytiker, cybersäkerhet",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A1ua_hKP_ZbW,"Regionchef, försäkring",http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0,"chef, försäkringsbolag",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A1ut_NPJ_4av,Veterinärstudent,http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0,veterinärassistent,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A4Hz_ULp_xfn,Tivoliarbetare/Nöjesparksarbetare,http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,tivoliarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A4Hz_ULp_xfn,Tivoliarbetare/Nöjesparksarbetare,http://data.europa.eu/esco/occupation/e31c83ac-cb74-4936-88f1-90ed0997b29b,nöjes- och rekreationsvärd,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A4QC_PSW_AUV,Geokemist,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,geokemist,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A6CQ_XVJ_iy4,"Arbetsledare, anläggning",http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,"arbetsledare, brobyggnation",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A6CQ_XVJ_iy4,"Arbetsledare, anläggning",http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,arbetsledare inom bygg och anläggning,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A6CQ_XVJ_iy4,"Arbetsledare, anläggning",http://data.europa.eu/esco/occupation/139fba7b-6c1f-40ee-8acf-78f97e57c905,"arbetsledare, avfallshantering",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A6CQ_XVJ_iy4,"Arbetsledare, anläggning",http://data.europa.eu/esco/occupation/2a226be5-6157-49e9-bd4b-e3b46d55c082,"arbetsledare, anläggning och underhåll järnväg",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
A6CQ_XVJ_iy4,"Arbetsledare, anläggning",http://data.europa.eu/esco/occupation/7c205166-d862-45fc-90e5-58a3aa3721dd,"arbetsledare, vägbyggnad",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AANB_pao_y2q,Maskinoperatör fotografiska produkter,http://data.europa.eu/esco/occupation/b4f08f2e-3c97-4484-9094-446a17dad802,filmframkallare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AAfT_AzF_d2e,Utbildningsledare på trafikskola,http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,trafiklärare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ABrY_p2x_fPk,"Lärling, bergarbetare, bygg och anläggning",http://data.europa.eu/esco/occupation/efd5d3cb-3716-43b7-b21b-98e17f00e9eb,"lärling, bergarbetare",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AF1L_wVt_xmK,IT-tekniker,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,it-tekniker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AF1L_wVt_xmK,IT-tekniker,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,"it-chef, överföring av flygdata",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AFXd_nYV_aT3,Speditionschef,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,logistikchef,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AFm7_LbR_f1U,Ögonsjuksköterska,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialistsjuksköterska,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJDU_fpb_ADF,Elmontör,http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf,"montör, elektrisk utrustning",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJDU_fpb_ADF,Elmontör,http://data.europa.eu/esco/occupation/6565dc02-14e4-4819-b99c-44c352000f43,"montör, elektronisk utrustning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJDU_fpb_ADF,Elmontör,http://data.europa.eu/esco/occupation/cb8be514-9388-4ef0-a58d-cff496747610,"montör, kablage",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJDU_fpb_ADF,Elmontör,http://data.europa.eu/esco/occupation/f5ba8fb4-1387-459a-9b22-59feb891e229,"montör, elkablar",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJiv_pHB_HVc,Third assistant director/TAD,http://data.europa.eu/esco/occupation/4f2f2539-3e38-4393-9dac-a9a48af7cd32,regiassistent,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJiv_pHB_HVc,Third assistant director/TAD,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,"regiassistent, film",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AJiv_pHB_HVc,Third assistant director/TAD,http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,"regiassistent, teater",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AKCn_v5B_mUy,Kabinpersonal,http://data.europa.eu/esco/occupation/58ff0ec2-08ba-4b21-b765-babb6d76ca36,steward/stewardess,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AKCn_v5B_mUy,Kabinpersonal,http://data.europa.eu/esco/occupation/f20d3ae6-baeb-482c-b68d-c2fb115e5dde,flygvärd/flygvärdinna,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AMCU_cUq_Eup,Trafikassistent flygplats,http://data.europa.eu/esco/occupation/7153a12d-85e0-4123-87e9-46bb1a2dc929,trafikassistent,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AQ8y_9XL_Jvv,IT-samordnare,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,IKT-systemadministratör,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AR9u_x9n_nGa,Dekan/Dekanus,http://data.europa.eu/esco/occupation/e4ad2547-9188-4fbd-897a-c91b3c097779,dekan,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ARsW_UZi_n1d,Braskaminmontör,http://data.europa.eu/esco/occupation/c467efc2-6b87-429d-b0be-44512cf9535d,eldstadsinstallatör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ATsD_LxE_fZ6,"Forskningsingenjör, kemi",http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509,forskningsingenjör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ATsD_LxE_fZ6,"Forskningsingenjör, kemi",http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,"civilingenjör, kemi",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AUYy_tH3_nkA,Montör papp- och textilprodukter,http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,"montör, kartongprodukter",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AWFs_F83_12N,Kriminolog,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,kriminolog,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Abi5_CxG_9mK,Plastbåtbyggare,http://data.europa.eu/esco/occupation/25f45b01-550c-4d17-b69e-7c5ba57c4218,"laminerare, glasfiber",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Ach2_hzC_uiT,Miljöekonom,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,ekonomisk rådgivare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Agi7_Q14_oxk,Forskningssjuksköterska,http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af,"lektor, vårdvetenskap",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Agi7_Q14_oxk,Forskningssjuksköterska,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,"sjuksköterska, grundutbildad",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AiN9_YkN_zMR,Låssmed,http://data.europa.eu/esco/occupation/aaa485d0-6787-45c0-8596-b266c0b687fd,låssmed,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Ao7E_HFK_aqF,"Produktionsdesigner: kultur, media, film, dataspel",http://data.europa.eu/esco/occupation/4d4b243f-6c3b-48c3-a564-2e7f2d592a3c,produktionsdesigner,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ApfX_5Ak_gpe,Solenergiprojektör/Solcellsprojektör,http://data.europa.eu/esco/occupation/42dbb769-4c91-47dc-bd16-ec8e70c4180f,"ingenjör, solenergi",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Aqbg_XW3_UGb,Koncerncontroller,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,styrekonom,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AsUQ_NKv_XeC,Svarvare,http://data.europa.eu/esco/occupation/7d9242d3-2a55-45e3-9d67-be76f879de0b,"svarvare, metall",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AsUQ_NKv_XeC,Svarvare,http://data.europa.eu/esco/occupation/d792974a-077b-44a7-9421-b3ab7fdc7c40,trycksvarvare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Asp6_ez8_aQt,Hälsovårdsinspektör,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,hälsovårdsinspektör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AtHA_bRn_rR9,"Operatör, Polisens kontaktcenter",http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2,kontorsassistent,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
AuNz_bpY_2hw,"ST-läkare, infektionssjukdomar",http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,läkare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B2h8_tjq_nVs,Miljöstatistiker,http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,statistiker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B41N_Qiz_vhj,Godsmottagare,http://data.europa.eu/esco/occupation/bea705fe-06ac-4147-b8e0-6e8ac1208d8f,lagerarbetare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B4x6_Ed3_14i,Byggnadskonsult,http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617,"civilingenjör, bygg",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B5ME_WoV_6ZB,Synkonsulent,http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,"handläggare, offentlig förvaltning",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B7rt_Gcd_YEP,Åklagaraspirant,http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,åklagare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B84w_zFQ_8Ug,"Avverkningsledare, skogsbruk",http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93,skogsbruksansvarig,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
B9AJ_ZZZ_mgd,Pianostämmare,http://data.europa.eu/esco/occupation/97dd9a0c-dd6b-416d-9537-655a08dd2895,pianobyggare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BFsJ_Kit_mTi,Strålningsfysiker,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,fysiker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BHdM_TVA_baC,Biträdande butikschef,http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326,butiksansvarig,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BK7A_kh5_xWc,Kapellvaktmästare,http://data.europa.eu/esco/occupation/589efb6c-9080-40b2-ab6a-144955675967,kyrkvaktmästare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BK8D_hZe_dtk,Ekonomiassistent,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,skattekontorist,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BK8D_hZe_dtk,Ekonomiassistent,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,faktureringsassistent,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BK8D_hZe_dtk,Ekonomiassistent,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,faktureringsassistent,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BLeD_2gg_F6H,Fiskerikonsulent,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,fiskerikonsulent,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BLrV_Pvm_rL6,Brand- och säkerhetsvakt,http://data.europa.eu/esco/occupation/4cbe5a17-056c-489a-9f10-f9d816905000,väktare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BM2p_vGv_Npg,Colorist,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,ljud- och bildtekniker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BNJ8_fkp_z4N,Fysiolog,http://data.europa.eu/esco/occupation/25829508-63f3-41c3-affc-ddbb5c077930,fysiolog,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BNz8_F9J_y2L,Fjärrbilsförare,http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,distributionsförare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BPnn_Wh1_PZH,Skolsekreterare,http://data.europa.eu/esco/occupation/f817aab2-ec8a-45ec-88ef-c11e0f19fd85,"handläggare, offentlig förvaltning, utbildning",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BSxs_sUz_Urb,Kronofogde,http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,kronofogde,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BUeN_T5B_77E,Sprinklermontör,http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,sprinklermontör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BUeN_T5B_77E,Sprinklermontör,http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83,brandskyddstekniker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BUnV_RWN_xvi,Socialchef/Socialdirektör,http://data.europa.eu/esco/occupation/1313aeea-63a9-4b4d-82d1-dbe00ff9ed10,csr-chef,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BUnV_RWN_xvi,Socialchef/Socialdirektör,http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd,socialchef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BY1K_mZ4_oKj,Fritidskonsulent,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,fritidsledare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BY1K_mZ4_oKj,Fritidskonsulent,http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,friluftsledare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BY7C_vSq_8Xe,"Specialistläkare, invärtesmedicin",http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialistläkare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Ba4Z_5Q7_Xwf,Campingvärd/Stugvärd,http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,campingpersonal,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BbNn_Gtf_rKp,Badvakt,http://data.europa.eu/esco/occupation/3025dea4-1752-40a9-9431-fd874420386f,badvakt,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BbNn_Gtf_rKp,Badvakt,http://data.europa.eu/esco/occupation/4779055b-f769-4c6d-8e0e-088bb74cfce9,badmästare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BbP9_J9m_o9L,Skolassistent,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,utbildningsadministratör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BbP9_J9m_o9L,Skolassistent,http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2,kontorsassistent,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Bbpr_AMz_nzt,Revisorsassistent,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,bokförare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Bfn9_6FK_iaY,F&B Manager/Food and beverage manager,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurangchef,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BgiX_vEt_6Ko,Läkepedagog,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,"samordnare, behov av specialundervisning",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BhJk_66z_inc,Entomolog,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Bk9y_Nbk_FYQ,"Metodanalytiker, IT",http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,systemanalytiker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Bkm3_rLa_uYG,Studiovärdinna,http://data.europa.eu/esco/occupation/82025c02-9082-416c-998b-f51eb0359ee6,receptionist inom hotell- och restaurangbranschen,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BmKk_pGE_2iJ,Departementsråd,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,direktör,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BnhE_hcg_H2c,Logoped,http://data.europa.eu/esco/occupation/8021f3a2-e3de-43c0-b366-075da74dc5b7,logoped,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BnmA_vvT_aod,Miljöingenjör/Miljövårdsingenjör,http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704,"miljöingenjör, gruva",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BnmA_vvT_aod,Miljöingenjör/Miljövårdsingenjör,http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,miljöexpert,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BnmA_vvT_aod,Miljöingenjör/Miljövårdsingenjör,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,"miljöingenjör, avfall",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BnmA_vvT_aod,Miljöingenjör/Miljövårdsingenjör,http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,miljöingenjör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
Bqc9_t1Y_7LZ,Liftdumper- och lastväxlarförare,http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,distributionsförare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BtJ2_jVq_Ev3,Prissättare fordon,http://data.europa.eu/esco/occupation/6a163fef-dee8-4583-82b0-13b76d8a27b2,"specialiserad säljare, motorfordon",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
BtJ2_jVq_Ev3,Prissättare fordon,http://data.europa.eu/esco/occupation/e16c2422-1323-4d8a-bd0f-c7584de70be1,prissättare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C1FR_RzT_hzP,Dietist,http://data.europa.eu/esco/occupation/8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f,dietist,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C3ru_63i_hNQ,Programledare,http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe,programledare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/094b9f9b-7e89-4f34-adbb-fbaf7246f7a4,vatten- och avloppstekniker,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/0f898624-9b89-41ba-adcf-9360ade85a62,"tekniker, vattenåtervinning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,vattenvägsbyggare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/461959ed-6a80-4c33-a75e-26aaeb52a5a7,VVS-montör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/47300afa-5496-484c-8f65-14247a98b2b8,anläggningsarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/6eaf90cb-144d-486c-86e7-3d2bf4242525,vägmärkesuppsättare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
C4WN_ZwJ_xJW,"Lärling, väg- och anläggningsarbetare",http://data.europa.eu/esco/occupation/6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6,"VVS-montör, avlopp",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
